path,label
dataset/mouth\normal\normal_32-MaleGlasses-Talking_390.jpg,normal
dataset/mouth\normal\normal_32-MaleGlasses-Talking_395.jpg,normal
dataset/mouth\normal\normal_32-MaleGlasses-Talking_40.jpg,normal
dataset/mouth\normal\normal_32-MaleGlasses-Talking_400.jpg,normal
dataset/mouth\normal\normal_32-MaleGlasses-Talking_405.jpg,normal
dataset/mouth\normal\normal_32-MaleGlasses-Talking_410.jpg,normal
dataset/mouth\normal\normal_32-MaleGlasses-Talking_420.jpg,normal
dataset/mouth\normal\normal_32-MaleGlasses-Talking_425.jpg,normal
dataset/mouth\normal\normal_32-MaleGlasses-Talking_430.jpg,normal
dataset/mouth\normal\normal_32-MaleGlasses-Talking_435.jpg,normal
dataset/mouth\normal\normal_32-MaleGlasses-Talking_440.jpg,normal
dataset/mouth\normal\normal_32-MaleGlasses-Talking_45.jpg,normal
dataset/mouth\normal\normal_32-MaleGlasses-Talking_450.jpg,normal
dataset/mouth\normal\normal_32-MaleGlasses-Talking_455.jpg,normal
dataset/mouth\normal\normal_32-MaleGlasses-Talking_465.jpg,normal
dataset/mouth\normal\normal_32-MaleGlasses-Talking_470.jpg,normal
dataset/mouth\normal\normal_32-MaleGlasses-Talking_475.jpg,normal
dataset/mouth\normal\normal_32-MaleGlasses-Talking_485.jpg,normal
dataset/mouth\normal\normal_32-MaleGlasses-Talking_5.jpg,normal
dataset/mouth\normal\normal_32-MaleGlasses-Talking_50.jpg,normal
dataset/mouth\normal\normal_32-MaleGlasses-Talking_505.jpg,normal
dataset/mouth\normal\normal_32-MaleGlasses-Talking_510.jpg,normal
dataset/mouth\normal\normal_32-MaleGlasses-Talking_55.jpg,normal
dataset/mouth\normal\normal_32-MaleGlasses-Talking_70.jpg,normal
dataset/mouth\normal\normal_32-MaleGlasses-Talking_80.jpg,normal
dataset/mouth\normal\normal_32-MaleGlasses-Talking_85.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_10.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_100.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_105.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_110.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_115.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_120.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_125.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_130.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_135.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_140.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_145.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_15.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_150.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_155.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_160.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_165.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_175.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_190.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_205.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_210.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_225.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_235.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_240.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_245.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_250.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_275.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_280.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_290.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_295.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_300.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_310.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_320.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_325.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_330.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_335.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_340.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_35.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_355.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_360.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_370.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_375.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_380.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_385.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_395.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_40.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_405.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_410.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_415.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_420.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_425.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_430.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_435.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_445.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_450.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_455.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_465.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_470.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_475.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_480.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_50.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_505.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_515.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_525.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_535.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_540.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_545.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_55.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_550.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_560.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_565.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_570.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_575.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_580.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_590.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_595.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_600.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_605.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_610.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_615.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_625.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_630.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_65.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_655.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_665.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_670.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_675.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_680.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_685.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_695.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_700.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_705.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_715.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_720.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_725.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_730.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_735.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_740.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_75.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_750.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_760.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_765.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_770.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_775.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_780.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_785.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_790.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Normal_95.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_0.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_10.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_100.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_1005.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_1015.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_1020.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_1030.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_1040.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_1045.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_1060.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_1065.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_1070.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_1080.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_1085.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_115.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_125.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_130.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_140.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_145.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_15.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_150.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_165.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_175.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_180.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_185.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_190.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_20.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_205.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_210.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_220.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_230.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_235.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_250.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_255.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_270.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_275.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_285.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_290.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_295.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_310.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_315.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_330.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_335.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_345.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_35.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_355.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_360.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_365.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_390.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_395.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_40.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_415.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_420.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_425.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_435.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_440.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_455.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_460.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_470.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_475.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_480.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_490.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_495.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_5.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_50.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_500.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_520.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_540.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_545.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_55.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_565.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_585.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_590.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_60.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_600.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_605.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_610.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_615.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_620.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_635.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_640.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_645.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_65.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_650.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_655.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_670.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_685.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_690.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_695.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_70.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_700.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_705.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_710.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_720.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_725.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_740.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_745.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_750.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_755.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_765.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_775.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_780.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_790.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_795.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_80.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_800.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_805.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_815.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_820.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_835.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_850.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_860.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_865.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_870.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_885.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_890.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_895.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_90.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_905.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_910.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_915.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_920.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_925.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_930.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_935.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_940.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_945.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_950.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_955.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_960.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_970.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_975.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_980.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_985.jpg,normal
dataset/mouth\normal\normal_33-FemaleNoGlasses-Talking_995.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_0.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_10.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_100.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_110.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_115.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_120.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_125.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_135.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_145.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_150.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_155.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_170.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_175.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_185.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_190.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_20.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_200.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_205.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_220.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_235.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_240.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_25.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_250.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_255.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_265.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_275.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_280.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_290.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_295.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_30.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_300.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_315.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_330.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_335.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_340.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_345.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_35.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_350.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_355.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_360.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_370.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_375.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_40.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_400.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_415.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_425.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_430.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_440.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_445.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_45.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_450.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_465.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_470.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_475.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_485.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_5.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_515.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_520.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_530.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_55.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_550.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_555.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_565.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_570.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_575.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_595.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_60.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_605.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_610.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_620.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_625.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_635.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_640.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_645.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_65.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_650.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_660.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_670.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_675.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_680.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_690.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_695.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_700.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_705.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_710.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_715.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_730.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_735.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_75.jpg,normal
dataset/mouth\normal\normal_33-MaleGlasses-Normal_85.jpg,normal
